Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Bins,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
25034872,2014-12-20 00:00:00,Private room great location!,Manhattan,Apartment,O,100,Private room,10035,1,1,2,100,100
25045438,2014-12-21 00:00:00,private room in battery park,Manhattan,Apartment,E,50,Private room,10280,1,1,4,100,53
25110631,2014-12-22 00:00:00,CHINATOWN APARTMENT,Manhattan,Apartment,I,70,Entire home/apt,10002,1,1,19,100,74
25277418,2014-12-27 00:00:00,Charming wall window apartment,Manhattan,Apartment,O,100,Private room,10038,1,1,3,100,100
25742941,2015-01-07 00:00:00,Amazing Williamsburg Apartment,Brooklyn,Apartment,N,95,Private room,11211,1,1,5,100,96
26259219,2015-01-17 00:00:00,Private Room in Stunning Brownstone,Brooklyn,Apartment,K,80,Private room,11221,1,1,1,100,80
26353602,2015-01-19 00:00:00,Jr. 1br apt. 35 mins. from Midtown,Manhattan,Apartment,O,100,Entire home/apt,10031,1,1,1,100,100
27055936,2015-02-01 00:00:00,Modern East Village room,Manhattan,Apartment,M,90,Private room,10003,1,1,4,100,90
27120086,2015-02-02 00:00:00,Beautiful Room in Perfect Location!,Manhattan,Apartment,M,90,Private room,10001,1,1,24,100,92
27168617,2015-02-03 00:00:00,Private room in Manhattan,Manhattan,Apartment,O,100,Private room,10021,1,1,1,100,100
27326770,2015-02-06 00:00:00,"Cozy, Convenient Bedroom Available!",Manhattan,Apartment,O,100,Private room,10016,1,1,1,100,100
27701165,2015-02-13 00:00:00,A Whole Studio Apt in UES/NY,Manhattan,Apartment,O,100,Entire home/apt,10021,1,1,1,100,100
28122372,2015-02-21 00:00:00,Sunny Apartment in Crown Heights,Brooklyn,Apartment,K,80,Entire home/apt,11225,1,1,2,100,80
28584269,2015-03-01 00:00:00,1BR Basement Apt Prospect Heights,Brooklyn,Apartment,O,100,Entire home/apt,11238,1,1,1,100,100
28937325,2015-03-07 00:00:00,"Charming, Clean, Calm 1 BR Apt",Manhattan,Apartment,O,100,Entire home/apt,10040,1,1,14,100,100
29042038,2015-03-09 00:00:00,"Bright, cozy studio in Williamsburg",Brooklyn,Apartment,O,100,Entire home/apt,11249,1,1,2,100,100
29058658,2015-03-09 00:00:00,Large Room Downtown Manhattan,Manhattan,Apartment,K,80,Private room,10002,1,1,3,100,80
29597211,2015-03-18 00:00:00,Room in Manhattan(only for women),Manhattan,Apartment,O,100,Private room,10029,1,1,1,100,100
30444265,2015-04-01 00:00:00,Large 2 Bedroom East Williamsburg,Brooklyn,Apartment,O,100,Private room,11206,1,1,2,100,100
30454464,2015-04-02 00:00:00,Cozy Room w/ Views in Perfect Spot!,Manhattan,Apartment,M,90,Private room,10001,1,1,32,100,93
31303395,2015-04-15 00:00:00,1 Bd/Balcony 10 min to JFK & Beach,Queens,Apartment,M,90,Entire home/apt,11417,1,1,6,100,93
17052460,2014-06-20 00:00:00,Cozy Apartment Stuido! Clean!,Bronx,Apartment,M,90,Entire home/apt,10461,2,1,7,100,92
31526222,2015-04-19 00:00:00,Midtown Mystique,Manhattan,Apartment,I,70,Shared room,10019,1,1,3,100,73
31598666,2015-04-20 00:00:00,"Lovely room, modern and cozy home!",Queens,Apartment,O,100,Private room,11104,1,1,2,100,100
31673092,2015-04-21 00:00:00,Cute Studio apt. Close to Subway,Brooklyn,Apartment,L,85,Entire home/apt,11216,1,1,8,100,88
32380902,2015-05-01 00:00:00,June Sublet,Brooklyn,Apartment,O,100,Private room,11221,1,1,1,100,100
32864790,2015-05-07 00:00:00,Inwood Studio Escape,Manhattan,Apartment,N,95,Entire home/apt,10034,1,1,9,100,96
32938862,2015-05-09 00:00:00,Pristine Apt on Prime Harlem Block,Manhattan,Apartment,O,100,Entire home/apt,10026,1,1,1,100,100
33279657,2015-05-13 00:00:00,"Spacious, quiet and comfortable 1BR",Brooklyn,Apartment,O,100,Entire home/apt,11229,1,1,2,100,100
33323318,2015-05-13 00:00:00,Cozy Stay in the Heart of Manhattan,Manhattan,Apartment,M,90,Private room,10019,1,1,6,100,90
33675739,2015-05-18 00:00:00,Sunny Private Bedroom East Harlem,Manhattan,Apartment,M,90,Private room,10029,1,1,3,100,93
33780779,2015-05-19 00:00:00,Bedroom in Crown Heights Brooklyn,Brooklyn,Apartment,O,100,Private room,11238,1,1,1,100,100
34275873,2015-05-26 00:00:00,ONE STOP FROM MANHATTAN,Brooklyn,Apartment,M,90,Entire home/apt,11201,1,1,3,100,93
34284071,2015-05-26 00:00:00,Cute bedroom in the East village,Manhattan,Apartment,O,100,Private room,10009,1,1,1,100,100
34286310,2015-05-26 00:00:00,Amazing BR in the Upper East Side,Manhattan,Apartment,M,90,Private room,10128,1,1,2,100,90
34950721,2015-06-03 00:00:00,Private Room w/Bathroom / W'Berg BK,Brooklyn,Apartment,K,80,Private room,11206,1,1,1,100,80
34950721,2015-06-03 00:00:00,Large private room / Williamsberg,Brooklyn,Apartment,O,100,Private room,11206,1,1,1,100,100
35285033,2015-06-08 00:00:00,West Chelsea Studio Near Highline,Manhattan,Apartment,N,95,Shared room,10011,1,1,8,100,98
35914251,2015-06-15 00:00:00,Cozy home in the heart of Astoria,Queens,Apartment,O,100,Entire home/apt,11106,1,1,1,100,100
35927618,2015-06-16 00:00:00,Room in Williamsburg,Brooklyn,Apartment,O,100,Private room,11211,1,1,1,100,100
36386991,2015-06-21 00:00:00,1 Bedroom Apt on the UWS,Manhattan,Apartment,O,100,Entire home/apt,10025,1,1,2,100,100
36526143,2015-06-23 00:00:00,"LES Keith Haring apt, room for 2!",Manhattan,Apartment,K,80,Private room,10002,1,1,1,100,80
16151285,2014-05-29 00:00:00,2BR Private Apt Guest Homestay,Bronx,House,L,85,Entire home/apt,10469,3,1,13,100,89
36984335,2015-06-28 00:00:00,"Charming, convenient home",Queens,Apartment,M,90,Entire home/apt,11106,1,1,5,100,90
37091023,2015-06-29 00:00:00,Lovely private room with half bath,Brooklyn,Apartment,O,100,Private room,11215,1,1,1,100,100
37503617,2015-07-04 00:00:00,Modern and spacious in Bed Stuy,Brooklyn,Apartment,O,100,Entire home/apt,11206,1,1,2,100,100
37619865,2015-07-05 00:00:00,Spacious/ Sunny 1 Bedroom Apt,Manhattan,Apartment,M,90,Entire home/apt,10035,1,1,4,100,90
37712463,2015-07-06 00:00:00,Room with gorgeous views in LES,Manhattan,Apartment,K,80,Private room,10009,1,1,2,100,80
37830299,2015-07-07 00:00:00,Upper East New York,Manhattan,Apartment,I,70,Entire home/apt,10029,1,1,3,100,73
37927571,2015-07-08 00:00:00,Spacious 1 Bdr Apt Upper West Side,Manhattan,Apartment,O,100,Entire home/apt,10025,1,1,1,100,100
37996953,2015-07-09 00:00:00,Beautiful Studio on Upper East Side,Manhattan,Apartment,O,100,Entire home/apt,10028,1,1,6,100,100
38250698,2015-07-12 00:00:00,Private Room on SoHo's Best Block,Manhattan,Apartment,N,95,Private room,10012,1,1,4,100,95
38338563,2015-07-13 00:00:00,Astoria/LIC Apt,Queens,Apartment,O,100,Entire home/apt,11101,1,1,1,100,100
38353543,2015-07-13 00:00:00,Roosevelt Island Studio,Manhattan,Apartment,O,100,Entire home/apt,10044,1,1,1,100,100
38357225,2015-07-13 00:00:00,Luxury  and cozy room in Wall St!,Manhattan,Apartment,I,70,Private room,10005,1,1,3,100,73
38398663,2015-07-13 00:00:00,"Super room in large, sunny LES apt",Manhattan,Apartment,O,100,Private room,10002,1,1,2,100,100
38473206,2015-07-14 00:00:00,Charming Studio in Harlem,Manhattan,Apartment,O,100,Entire home/apt,10037,1,1,2,100,100
39433447,2015-07-24 00:00:00,"Quiet, spacious and lovely 1 br Apt",Brooklyn,Apartment,M,90,Entire home/apt,11230,1,1,3,100,93
39928734,2015-07-29 00:00:00,"Clean, Neat Space in Downtown NYC",Manhattan,Apartment,L,85,Shared room,10013,1,1,3,100,87
40027302,2015-07-30 00:00:00,Great Room in Williamsburg Brooklyn,Brooklyn,Apartment,O,100,Private room,11249,1,1,2,100,100
40198199,2015-08-01 00:00:00,Charming Studio in Clinton Hill,Brooklyn,Apartment,O,100,Entire home/apt,11238,1,1,1,100,100
40288332,2015-08-02 00:00:00,Luxury Apartment in Alphabet City,Manhattan,Apartment,O,100,Private room,10009,1,1,1,100,100
41482276,2015-08-14 00:00:00,15 minutes from time square,Queens,Apartment,O,100,Shared room,11102,1,1,1,100,100
63924,2009-12-17 00:00:00,Your Heaven in Hells Kitchen,Manhattan,Bed & Breakfast,L,85,Private room,10036,1,1,145,100,88
210746,2010-08-23 00:00:00,Large cozy Bedroom with kitchenette,Brooklyn,Bed & Breakfast,N,95,Private room,11217,1,1,31,100,95
258164,2010-10-10 00:00:00,"Great apartment, completely private",Manhattan,Bed & Breakfast,N,95,Private room,10035,1,1,84,100,96
25002092,2014-12-19 00:00:00,Charming home on tree-lined street.,Brooklyn,Bed & Breakfast,M,90,Private room,11210,1,1,2,100,90
219851,2010-09-01 00:00:00,Gramercy House - 3,Manhattan,House,O,100,Private room,10003,1,1,1,100,100
313317,2010-12-08 00:00:00,BROOKLYN  STUDIO APARTMENT,Brooklyn,House,N,95,Private room,11216,1,1,148,100,95
1559494,2012-01-02 00:00:00,PrivateStudio Apt+Bth+Kitchn @TWBGH,Brooklyn,House,M,90,Private room,11211,1,1,22,100,93
1559494,2012-01-02 00:00:00,Room1-ComfyQueen Bed Private @TWBGH,Brooklyn,House,M,90,Private room,11211,1,1,42,100,94
1559494,2012-01-02 00:00:00,Room3-Comfy+Clean Queen Bed @TWBGH,Brooklyn,House,N,95,Private room,11211,1,1,39,100,95
2216353,2012-04-24 00:00:00,Great sunny room in a fun house,Brooklyn,House,O,100,Private room,11221,1,1,1,100,100
3905432,2012-10-17 00:00:00,Historic Harlem 2,Manhattan,House,O,100,Private room,10030,1,1,3,100,100
3905432,2012-10-17 00:00:00,Historic Harlem 3,Manhattan,House,O,100,Private room,10030,1,1,2,100,100
3955766,2012-10-23 00:00:00,Comfortable Room Historic Mansion,Brooklyn,House,M,90,Private room,11216,1,1,53,100,92
5715658,2013-04-01 00:00:00,Private Room-Bedford Ave Townhouse,Brooklyn,House,O,100,Private room,11211,1,1,1,100,100
5817011,2013-04-07 00:00:00,Private Space in Williamsburg Home,Brooklyn,House,K,80,Entire home/apt,11206,1,1,26,100,82
7318831,2013-07-06 00:00:00,Master Bedroom--Williamsburg House,Brooklyn,House,O,100,Private room,11211,1,1,2,100,100
7597108,2013-07-19 00:00:00,Room in a 2 bedroom duplex house,Queens,House,G,60,Private room,11105,1,1,3,100,60
8490286,2013-08-28 00:00:00,Pretty and Private in Clinton Hill,Brooklyn,House,N,95,Entire home/apt,11238,1,1,21,100,96
9008935,2013-09-23 00:00:00,Large Room in Greenpoint Townhouse,Brooklyn,House,O,100,Private room,11222,1,1,4,100,100
9930219,2013-11-10 00:00:00,Spacious and comfortable room,Manhattan,House,O,100,Private room,10035,1,1,3,100,100
10384906,2013-12-02 00:00:00,Two bedrooms,Brooklyn,House,C,40,Private room,11220,1,1,1,100,40
11258569,2014-01-13 00:00:00,Charming room with ocean view!,Brooklyn,House,O,100,Private room,11209,1,1,1,100,100
12119624,2014-02-10 00:00:00,Studio Apt w/ Balcony Crown Heights,Brooklyn,House,L,85,Entire home/apt,11216,1,1,6,100,87
14104350,2014-04-10 00:00:00,SALE BROWNSTONE DUPLEX HOME AWAY,Brooklyn,House,K,80,Entire home/apt,11221,1,1,1,100,80
14693663,2014-04-24 00:00:00,A Wonderful Brooklyn residence ...,Brooklyn,House,O,100,Private room,11236,1,1,8,100,100
15530075,2014-05-14 00:00:00,"Private Sunny Room, Williamsburg BK",Brooklyn,House,M,90,Private room,11211,1,1,6,100,93
17618198,2014-07-03 00:00:00,House 1 Bed $100/ night per person,Queens,House,M,90,Private room,11105,1,1,2,100,90
18914273,2014-07-26 00:00:00,A & S Bushwick - One BR Apt.,Brooklyn,House,N,95,Entire home/apt,11221,1,1,41,100,95
19500174,2014-08-05 00:00:00,Mayor's Mansion - Carlton_Suite,Brooklyn,House,N,95,Private room,11238,1,1,22,100,96
19500174,2014-08-05 00:00:00,Mayor's Mansion - Garden_Suite,Brooklyn,House,N,95,Private room,11238,1,1,24,100,98
20665977,2014-08-28 00:00:00,Private Studio in NYC Brownstone,Manhattan,House,M,90,Private room,10027,1,1,8,100,91
21263897,2014-09-12 00:00:00,Harlem Washington Heights Manhattan,Manhattan,House,M,90,Private room,10032,1,1,7,100,94
21455957,2014-09-17 00:00:00,"""The Studio"" In Harlem Brownstone",Manhattan,House,M,90,Private room,10030,1,1,26,100,90
21455957,2014-09-17 00:00:00,"""The Green Room"": Harlem Brownstone",Manhattan,House,N,95,Private room,10030,1,1,16,100,98
22693737,2014-10-18 00:00:00,Cozy Brooklyn Basement Apt,Brooklyn,House,O,100,Entire home/apt,11213,1,1,6,100,100
27962182,2015-02-18 00:00:00,"Brooklyn Home, 1 Private Bedroom",Brooklyn,House,O,100,Private room,11217,1,1,2,100,100
31534322,2015-04-19 00:00:00,Room in Queens brick townhouse,Queens,House,M,90,Private room,11101,1,1,3,100,93
31587785,2015-04-20 00:00:00,Cozy Garden unit all yourself,Queens,House,L,85,Entire home/apt,11385,1,1,3,100,87
33445342,2015-05-15 00:00:00,Charming house cozy/2bdr /parking,Queens,House,O,100,Private room,11377,1,1,1,100,100
175779,2010-07-21 00:00:00,Cozy room in Awesome Red Hook Loft!,Brooklyn,Loft,M,90,Private room,11231,1,1,24,100,93
300325,2010-11-26 00:00:00,4th of July Loft Room Roof Access,Brooklyn,Loft,K,80,Private room,11249,1,1,1,100,80
556514,2011-05-04 00:00:00,Lovely bedroom in a spacious loft,Manhattan,Loft,L,85,Private room,10002,1,1,12,100,87
1420434,2011-11-18 00:00:00,Huge Gorgeous Artists Loft (Studio),Brooklyn,Loft,O,100,Shared room,11237,1,1,15,100,100
2272846,2012-05-02 00:00:00,Bright Sunny Big Williamsburg Loft,Brooklyn,Loft,O,100,Private room,11211,1,1,4,100,100
2369681,2012-05-14 00:00:00,L.E.S Loft...Look. Like. Love. Lots,Manhattan,Loft,N,95,Private room,10002,1,1,155,100,99
2461518,2012-05-25 00:00:00,White Box Loft private room SPECIAL,Manhattan,Loft,M,90,Private room,10013,1,1,92,100,90
3579116,2012-09-15 00:00:00,COZY ROOM GREENWICH VILLAGE,Manhattan,Loft,O,100,Private room,10014,1,1,6,100,100
3846370,2012-10-12 00:00:00,Large Sunny loft in doorman bldg,Brooklyn,Loft,M,90,Entire home/apt,11205,1,1,4,100,93
3968209,2012-10-24 00:00:00,Room in a cozy loft,Manhattan,Loft,L,85,Private room,10013,1,1,21,100,88
3968209,2012-10-24 00:00:00,Soho loft on grand and Crosby st.,Manhattan,Loft,L,85,Private room,10013,1,1,22,100,88
18115686,2014-07-14 00:00:00,Lofty Condo w/ Outdoor Space,Brooklyn,Loft,O,100,Private room,11217,1,1,7,100,100
21362404,2014-09-15 00:00:00,Spacious private room in loft,Brooklyn,Loft,M,90,Private room,11222,1,1,51,100,94
24597289,2014-12-07 00:00:00,Mansi's Loft w View & Free b/fast,Brooklyn,Loft,L,85,Private room,11206,1,1,32,100,88
10716661,2013-12-19 00:00:00,Nevena's,Queens,Townhouse,K,80,Entire home/apt,11105,1,1,1,100,80
72808,2010-01-23 00:00:00,Coney Island Entire Studio  Wi Fi 3,Brooklyn,Apartment,M,90,Entire home/apt,11224,2,1,51,100,93
120223,2010-05-07 00:00:00,East Village Sanctuary,Manhattan,Apartment,N,95,Entire home/apt,10009,2,1,25,100,96
153441,2010-06-27 00:00:00,Amazing Loft studio UES think pad,Manhattan,Apartment,L,85,Entire home/apt,10128,2,1,16,100,87
260265,2010-10-12 00:00:00,Spacious sunny Chinatown room,Manhattan,Apartment,M,90,Private room,10002,2,1,8,100,94
292204,2010-11-19 00:00:00,East Side Monthly Rental,Manhattan,Apartment,N,95,Entire home/apt,10029,2,1,26,100,98
332909,2011-01-02 00:00:00,UES Manhattan Furnished Studio,Manhattan,Apartment,M,90,Entire home/apt,10065,2,1,39,100,91
526338,2011-04-21 00:00:00,"Beautiful, Sunny 1 Bedroom",Brooklyn,Apartment,O,100,Entire home/apt,11206,2,1,3,100,100
669695,2011-06-06 00:00:00,Beautiful & Quiet Williamsburg Apt,Brooklyn,Apartment,M,90,Entire home/apt,11211,2,1,84,100,93
686768,2011-06-10 00:00:00,Affordable Furnished Apartment,Brooklyn,Apartment,N,95,Entire home/apt,11217,2,1,83,100,96
747934,2011-06-27 00:00:00,Clean Cozy Near Subway 1Bd Bedstuy,Brooklyn,Apartment,K,80,Entire home/apt,11221,2,1,1,100,80
839463,2011-07-19 00:00:00,Lovely 2 bed *30mins to Wall St.,Brooklyn,Apartment,O,100,Entire home/apt,11210,2,1,4,100,100
942109,2011-08-08 00:00:00,Cosy modern Duplex in a brownstone,Brooklyn,Apartment,L,85,Entire home/apt,11216,2,1,9,100,88
1109751,2011-09-04 00:00:00,Light-filled boho Brooklyn flat.,Brooklyn,Apartment,N,95,Entire home/apt,11221,2,1,14,100,99
1169698,2011-09-16 00:00:00,Totally Super Cool Queens!!!,Queens,Apartment,K,80,Entire home/apt,11370,2,1,6,100,84
1362764,2011-11-02 00:00:00,"Summer in Brooklyn, NYC!",Brooklyn,Apartment,O,100,Entire home/apt,11218,2,1,2,100,100
1387051,2011-11-08 00:00:00,Beautiful new loft in greenpoint,Brooklyn,Apartment,M,90,Entire home/apt,11222,2,1,23,100,94
1661964,2012-01-27 00:00:00,"Spacious, 2BR apartment, Frankln Av",Brooklyn,Apartment,O,100,Private room,11238,2,1,2,100,100
1873589,2012-03-06 00:00:00,Brownstone 1st floor Apartment.,Brooklyn,Apartment,M,90,Entire home/apt,11213,2,1,25,100,94
2035021,2012-03-30 00:00:00,Beautiful One Bedroom Apt,Staten Island,Apartment,M,90,Entire home/apt,10301,2,1,13,100,91
2052361,2012-04-02 00:00:00,"Brookyn apartment, 20 min from Manh",Brooklyn,Apartment,M,90,Entire home/apt,11226,2,1,7,100,91
2315569,2012-05-07 00:00:00,Large Cozy & Private! BRKLN HEIGHTS,Brooklyn,Apartment,M,90,Private room,11201,2,1,30,100,92
2346935,2012-05-11 00:00:00,Cozy One-Bedroom in Crown Heights,Brooklyn,Apartment,M,90,Entire home/apt,11213,2,1,71,100,90
2357126,2012-05-12 00:00:00,A Harlem Enclave - Private Room,Manhattan,Apartment,O,100,Private room,10031,2,1,8,100,100
2506909,2012-05-30 00:00:00,BE MY GUEST!,Brooklyn,Apartment,M,90,Entire home/apt,11216,2,1,10,100,94
2750320,2012-06-26 00:00:00,800sqFt of calm near Manhattan,Queens,Apartment,L,85,Entire home/apt,11385,2,1,8,100,89
2861854,2012-07-07 00:00:00,Escape to our Great Beach Getaway,Queens,Apartment,M,90,Entire home/apt,11692,2,1,41,100,94
3038687,2012-07-24 00:00:00,W80's Renovated with Chef's Kitchen,Manhattan,Apartment,M,90,Entire home/apt,10024,2,1,11,100,94
3210447,2012-08-09 00:00:00,Charming Artist Apartment,Brooklyn,Apartment,M,90,Entire home/apt,11222,2,1,2,100,90
3344231,2012-08-22 00:00:00,Charming Apt in East Village,Manhattan,Apartment,O,100,Entire home/apt,10003,2,1,3,100,100
3361969,2012-08-24 00:00:00,Delightful Upper East Side Studio,Manhattan,Apartment,M,90,Entire home/apt,10028,2,1,3,100,90
3393930,2012-08-27 00:00:00,Renovated Apt. w/ Private Patio/BBQ,Brooklyn,Apartment,M,90,Entire home/apt,11216,2,1,86,100,94
3558557,2012-09-13 00:00:00,Whole 1BD Apt in Prime Williamsburg,Brooklyn,Apartment,M,90,Entire home/apt,11211,2,1,2,100,90
3641294,2012-09-22 00:00:00,Airy Studio near Ft. Tryon Park,Manhattan,Apartment,O,100,Entire home/apt,10040,2,1,3,100,100
3833268,2012-10-11 00:00:00,Middle of Brooklyn 1-bdrm Charmer,Brooklyn,Apartment,O,100,Entire home/apt,11226,2,1,1,100,100
3895748,2012-10-17 00:00:00,A Massive Private Space!,Manhattan,Apartment,N,95,Private room,10002,2,1,39,100,96
4233288,2012-11-24 00:00:00,Beautiful Studio on Prospect Park!,Brooklyn,Apartment,L,85,Entire home/apt,11225,2,1,41,100,88
4288248,2012-11-30 00:00:00,2 bedroom PENTHOUSE w/ Terrace,Brooklyn,Apartment,M,90,Private room,11238,2,1,12,100,93
4526327,2012-12-29 00:00:00,Zen Apartment Steps from the Subway,Queens,Apartment,L,85,Entire home/apt,11377,2,1,15,100,85
4557046,2013-01-02 00:00:00,Private Garden Apt on Eastern Pkwy,Brooklyn,Apartment,M,90,Entire home/apt,11216,2,1,3,100,93
4821219,2013-01-23 00:00:00,Entire floor off Montrose L train,Brooklyn,Apartment,L,85,Private room,11206,2,1,58,100,89
5006764,2013-02-07 00:00:00,Huge 1 Bedroom in BKLN/QNS Border,Queens,Apartment,L,85,Entire home/apt,11385,2,1,72,100,86
5006781,2013-02-07 00:00:00,Beautiful One Bedroom Apt in NYC!!!,Queens,Apartment,K,80,Entire home/apt,11101,2,1,14,100,83
5166070,2013-02-20 00:00:00,Master Suite in the centr of it ALL,Manhattan,Apartment,M,90,Private room,10036,2,1,53,100,91
5458990,2013-03-14 00:00:00,Heart of East Village Private room,Manhattan,Apartment,L,85,Private room,10009,2,1,5,100,88
5642757,2013-03-26 00:00:00,Cute & Clean Studio in Brooklyn,Brooklyn,Apartment,M,90,Entire home/apt,11230,2,1,2,100,90
2723812,2012-06-23 00:00:00,Full garden apartment in Brownstone,Bronx,Apartment,O,100,Entire home/apt,10454,2,1,1,100,100
5871260,2013-04-10 00:00:00,Pravate 1 bedroom apartment,Queens,Apartment,N,95,Entire home/apt,11105,2,1,5,100,96
6071699,2013-04-24 00:00:00,spacious studio apartment,Manhattan,Apartment,L,85,Entire home/apt,10035,2,1,37,100,88
6315898,2013-05-10 00:00:00,"Spacious, Sunny 1 Bedroom in BK!",Brooklyn,Apartment,O,100,Entire home/apt,11218,2,1,2,100,100
6319915,2013-05-10 00:00:00,2-Bdrm Entire Apartment St. George,Staten Island,Apartment,O,100,Entire home/apt,10301,2,1,1,100,100
6512870,2013-05-21 00:00:00,Large cozy home in Williamsburg,Brooklyn,Apartment,M,90,Entire home/apt,11222,2,1,3,100,93
6786807,2013-06-07 00:00:00,Warm and comfy Apt in Greenpoint,Brooklyn,Apartment,O,100,Entire home/apt,11222,2,1,2,100,100
6947220,2013-06-16 00:00:00,"Clean, Safe, 17 minutes to Midtown!",Manhattan,Apartment,O,100,Private room,10027,2,1,5,100,100
7092895,2013-06-24 00:00:00,All Private 2 bedroom apartment,Queens,Apartment,M,90,Entire home/apt,11385,2,1,15,100,92
8000315,2013-08-07 00:00:00,Harlem Hamilton Hghts Apt.2 Bedrms,Manhattan,Apartment,M,90,Entire home/apt,10031,2,1,29,100,91
8000315,2013-08-07 00:00:00,Harlem Hamilton Hghts Apt.2 Bedrms,Manhattan,Apartment,M,90,Entire home/apt,10031,2,1,73,100,93
8011657,2013-08-07 00:00:00,"Lovely, Spacious Apt- Best Location",Manhattan,Apartment,L,85,Private room,10013,2,1,4,100,85
8013853,2013-08-07 00:00:00,Beautifully renovated quiet studio,Brooklyn,Apartment,N,95,Entire home/apt,11216,2,1,11,100,96
8312495,2013-08-21 00:00:00,Sundrenched 1 bed elevator/laundry!,Manhattan,Apartment,O,100,Entire home/apt,10030,2,1,1,100,100
9622222,2013-10-24 00:00:00,Cozy two bedroom in trendy Astoria,Queens,Apartment,M,90,Entire home/apt,11105,2,1,3,100,90
9830394,2013-11-05 00:00:00,"Hip, Huge, Bright 1 BR in Brooklyn!",Brooklyn,Apartment,K,80,Entire home/apt,11218,2,1,10,100,84
9928808,2013-11-10 00:00:00,Spacious One Bedroom Near the Beach,Brooklyn,Apartment,O,100,Entire home/apt,11235,2,1,6,100,100
10038884,2013-11-15 00:00:00,Lovely Astoria Apartment!,Queens,Apartment,L,85,Entire home/apt,11105,2,1,5,100,85
10176907,2013-11-21 00:00:00,"Beautiful, Brooklyn 1BR apartment",Brooklyn,Apartment,I,70,Entire home/apt,11237,2,1,2,100,70
10393799,2013-12-02 00:00:00,Great studio on the upper west side,Manhattan,Apartment,K,80,Entire home/apt,10024,2,1,3,100,80
10478532,2013-12-07 00:00:00,Studio in Hell's Kitchen,Manhattan,Apartment,N,95,Entire home/apt,10019,2,1,11,100,98
10618980,2013-12-14 00:00:00,Beautiful apt in Bushwick Ridgewood,Brooklyn,Apartment,N,95,Entire home/apt,11385,2,1,22,100,96
10700163,2013-12-18 00:00:00,Spring into Bed Stuy!,Brooklyn,Apartment,N,95,Entire home/apt,11213,2,1,11,100,95
10712714,2013-12-19 00:00:00,Room: Victorian 2 bed spacious flat,Brooklyn,Apartment,M,90,Private room,11226,2,1,4,100,93
11279301,2014-01-13 00:00:00,"Bright, Airy Midtown Studio",Manhattan,Apartment,M,90,Entire home/apt,10019,2,1,45,100,91
11334469,2014-01-15 00:00:00,Brooklyn Charm on Express Train,Brooklyn,Apartment,I,70,Entire home/apt,11213,2,1,4,100,70
11552512,2014-01-22 00:00:00,spacious bright 1 bdrm. apt,Queens,Apartment,O,100,Entire home/apt,11104,2,1,3,100,100
12222251,2014-02-13 00:00:00,"Beautiful apt, 15min from Times Sq.",Queens,Apartment,K,80,Entire home/apt,11106,2,1,1,100,80
12779435,2014-03-04 00:00:00,Studio in the heart of Times Square,Manhattan,Apartment,M,90,Entire home/apt,10036,2,1,49,100,90
13078409,2014-03-12 00:00:00,Exposed Brick! Beautiful! Best DEAL,Manhattan,Apartment,G,60,Entire home/apt,10030,2,1,2,100,60
13307646,2014-03-19 00:00:00,Sunny Beautiful Apartment!,Brooklyn,Apartment,K,80,Entire home/apt,11216,2,1,1,100,80
13322169,2014-03-19 00:00:00,"Lovely, quiet 1-Bedroom Apt",Manhattan,Apartment,O,100,Entire home/apt,10027,2,1,4,100,100
13427294,2014-03-23 00:00:00,Perfect Summer getaway in NYC!,Manhattan,Apartment,O,100,Entire home/apt,10040,2,1,1,100,100
13478871,2014-03-24 00:00:00,GREAT CR4SH PAD IN NYC -SUPER DEAL!,Manhattan,Apartment,H,65,Entire home/apt,10031,2,1,10,100,68
14201269,2014-04-12 00:00:00,Super Sunny Modern Two room Studio,Manhattan,Apartment,M,90,Entire home/apt,10128,2,1,50,100,91
14588919,2014-04-22 00:00:00,A Little Haven in Brooklyn,Brooklyn,Apartment,L,85,Entire home/apt,11216,2,1,28,100,87
14909731,2014-04-29 00:00:00,1 bedroom semi-private hideaway,Queens,Apartment,L,85,Private room,11102,2,1,4,100,85
15093064,2014-05-04 00:00:00,Spacious 1 Bedroom Wonder,Brooklyn,Apartment,K,80,Entire home/apt,11226,2,1,1,100,80
16282382,2014-06-02 00:00:00,Great place in Greenpoint!,Brooklyn,Apartment,O,100,Entire home/apt,11222,2,1,2,100,100
16834792,2014-06-15 00:00:00,Seven Days Sleep Near Prospect Park,Brooklyn,Apartment,N,95,Entire home/apt,11225,2,1,59,100,95
16908803,2014-06-17 00:00:00,Cozy 1 bedroom apartment in Harlem,Manhattan,Apartment,L,85,Entire home/apt,10026,2,1,7,100,89
17263049,2014-06-25 00:00:00,Charming Prewar Great Area,Manhattan,Apartment,O,100,Entire home/apt,10031,2,1,2,100,100
17302590,2014-06-26 00:00:00,Warm Apt 1 stop away from Manhattan,Brooklyn,Apartment,M,90,Private room,11249,2,1,31,100,91
18171050,2014-07-15 00:00:00,Cozy Williamsburg studio apt,Brooklyn,Apartment,O,100,Entire home/apt,11211,2,1,1,100,100
18646528,2014-07-22 00:00:00,Welcome to Williamsburg!,Brooklyn,Apartment,O,100,Entire home/apt,11211,2,1,1,100,100
